kb_id,title,category,service,issue_type,error_codes,environment,problem,symptoms,root_cause,resolution_steps,validation,related_ticket_ids,kb_fulltext
KB-96CA791B,CMS-Authentifizierungsfehler bei SSL-Version,Web,CMS,AuthenticationError,ERR_SSL_VERSION,"Windows, Linux, Mac OS","Der CMS-Client kann keine sichere Verbindung herstellen, da die SSL-Version nicht unterstützt wird.",Authentifizierungsfehler bei Anmeldung | Fehler beim Zugriff auf CMS-Oberfläche | SSL-Zertifikate fehlen oder ungültig,Ungültige SSL-Version im Zertifikat | Fehlende oder ungültige SSL-Zertifikate | Konflikt zwischen CMS- und Browser-Einstellungen,"Überprüfen Sie die aktuelle SSL-Version in den Zertifikaten. | Aktualisieren Sie die SSL-Zertifikate, wenn sie älter als 2 Jahre sind. | Stellen Sie sicher, dass die CMS-Einstellungen mit den Browser-Einstellungen übereinstimmen.","Überprüfen Sie die Authentifizierungsfehler-Notification nach Anmeldung und stellen Sie sicher, dass der Zugriff auf die CMS-Oberfläche erfolgen kann.",0bdb1f7a-8426-4431-8dc5-21842d7c6b3f | 20852f0e-577b-47b5-b967-9dc8e1f292a1 | e4835f71-0a43-49f1-a8ad-1fc90ad3193c,"KB-ID: KB-96CA791B
Titel: CMS-Authentifizierungsfehler bei SSL-Version
Kategorie/Service: Web / CMS
Issue-Typ: AuthenticationError
Fehlercodes: ERR_SSL_VERSION
Problem: Der CMS-Client kann keine sichere Verbindung herstellen, da die SSL-Version nicht unterstützt wird.
Symptome: Authentifizierungsfehler bei Anmeldung | Fehler beim Zugriff auf CMS-Oberfläche | SSL-Zertifikate fehlen oder ungültig
Ursache: Ungültige SSL-Version im Zertifikat | Fehlende oder ungültige SSL-Zertifikate | Konflikt zwischen CMS- und Browser-Einstellungen
Lösungsschritte: Überprüfen Sie die aktuelle SSL-Version in den Zertifikaten. | Aktualisieren Sie die SSL-Zertifikate, wenn sie älter als 2 Jahre sind. | Stellen Sie sicher, dass die CMS-Einstellungen mit den Browser-Einstellungen übereinstimmen.
Validierung: Überprüfen Sie die Authentifizierungsfehler-Notification nach Anmeldung und stellen Sie sicher, dass der Zugriff auf die CMS-Oberfläche erfolgen kann."
KB-FDB86FB5,Fehler bei Ausführung des AzureAD-Dienstes - ClientBug,Access,Azure AD,ClientBug,ClientBug,"Windows Server 2019, Frankfurter Standort",Das AzureAD-Dienstprogramm kann bei Ausführung nicht korrekt funktionieren und zeigt Fehlerrückgabemeldungen an.,Fehlermeldung beim Starten des Dienstes | Ausführender Fehler beim Benutzerzugriff | Fehlfunktion beim Erstellen von Benutzern,Falsche Konfiguration des AzureAD-Diensts | Veraltetes Betriebssystem oder fehlende Updates | Fehler bei der Datenbankverbindung,Überprüfen und korrigieren der AzureAD-Konfiguration | Installieren und aktualisieren des Dienstes auf dem neuesten Stand | Überprüfen und beheben von fehlenden oder veralteten Betriebssystem-Updates,"Das Problem wird überprüft, indem das AzureAD-Dienstprogramm neu gestartet und die Konfiguration überprüft wird.",243049ae-354d-4a10-9636-83f9a2625db7,"KB-ID: KB-FDB86FB5
Titel: Fehler bei Ausführung des AzureAD-Dienstes - ClientBug
Kategorie/Service: Access / Azure AD
Issue-Typ: ClientBug
Fehlercodes: ClientBug
Problem: Das AzureAD-Dienstprogramm kann bei Ausführung nicht korrekt funktionieren und zeigt Fehlerrückgabemeldungen an.
Symptome: Fehlermeldung beim Starten des Dienstes | Ausführender Fehler beim Benutzerzugriff | Fehlfunktion beim Erstellen von Benutzern
Ursache: Falsche Konfiguration des AzureAD-Diensts | Veraltetes Betriebssystem oder fehlende Updates | Fehler bei der Datenbankverbindung
Lösungsschritte: Überprüfen und korrigieren der AzureAD-Konfiguration | Installieren und aktualisieren des Dienstes auf dem neuesten Stand | Überprüfen und beheben von fehlenden oder veralteten Betriebssystem-Updates
Validierung: Das Problem wird überprüft, indem das AzureAD-Dienstprogramm neu gestartet und die Konfiguration überprüft wird."
KB-A5327DB6,VPN Client PermissionDenied: Fehlermeldung 'ERR_PROXY_CONNECTION_FAILED',Software,VPN Client,PermissionDenied,ERR_PROXY_CONNECTION_FAILED,"Windows 11, Windows Server 2019",Der VPN-Client kann nicht korrekt mit dem Proxy-Server verbunden werden.,Fehlermeldung: ERR_PROXY_CONNECTION_FAILED | Berechtigungsexekutivwarnung | Verbindung zur Proxy-Instanz fehlschlägt,Probleme mit der Proxy-Einstellung | Berechtigungsprobleme für den VPN-Client | Fehlerhafte Verbindung zum Proxy-Server,"Überprüfe und aktualisiere die Proxy-Einstellungen. | Ändere Berechtigungen für den VPN-Client, um sicherzustellen, dass er korrekt mit dem Proxy-Server verbunden werden kann.","Überprüfe, ob der VPN-Client erfolgreich mit dem Proxy-Server verbunden wird und keine weiteren Fehlermeldungen auftreten.",8d685f4d-7a66-4da8-9bb4-fb4476ef97fd | 7b818f01-17c9-40c2-b2d2-6b54786da362,"KB-ID: KB-A5327DB6
Titel: VPN Client PermissionDenied: Fehlermeldung 'ERR_PROXY_CONNECTION_FAILED'
Kategorie/Service: Software / VPN Client
Issue-Typ: PermissionDenied
Fehlercodes: ERR_PROXY_CONNECTION_FAILED
Problem: Der VPN-Client kann nicht korrekt mit dem Proxy-Server verbunden werden.
Symptome: Fehlermeldung: ERR_PROXY_CONNECTION_FAILED | Berechtigungsexekutivwarnung | Verbindung zur Proxy-Instanz fehlschlägt
Ursache: Probleme mit der Proxy-Einstellung | Berechtigungsprobleme für den VPN-Client | Fehlerhafte Verbindung zum Proxy-Server
Lösungsschritte: Überprüfe und aktualisiere die Proxy-Einstellungen. | Ändere Berechtigungen für den VPN-Client, um sicherzustellen, dass er korrekt mit dem Proxy-Server verbunden werden kann.
Validierung: Überprüfe, ob der VPN-Client erfolgreich mit dem Proxy-Server verbunden wird und keine weiteren Fehlermeldungen auftreten."
KB-8310994E,SSRS Reports: Fehler bei Ressourcenzugriff,Web,SSRS Reports,ClientBug,404,"Windows 11, Windows Server 2016, Windows Server 2019, Windows 10",Der SSRS-Bericht kann nicht gefunden werden und ein '404'-Fehler wird angezeigt.,Fehlermeldungen bei Ressourcenzugriffen | Keine Berichte öffnen können | URL-Feulner fehlschlägt,Falsche oder fehlende URLs in den Berichtsverbindungen | Veraltet oder nicht korrekt konfigurierte Berichtsabonnements | Serverfehler bei der Ressourcenzugriffskontrolle,"Überprüfen Sie die URLs in den Berichtsverbindungen und korrigieren Sie sie, wenn nötig. | Konfigurieren Sie die Berichtsabonnements und Berechtigungen der Benutzer neu. | Überprüfen Sie die Serverfehler bei der Ressourcenzugriffskontrolle und beheben Sie sie, wenn nötig.","Das Problem wird überprüft, indem man die Lösungsschritte umsetzt und sicherstellt, dass alle Berichte korrekt zugänglich sind.",96ee194c-138d-4861-bc66-bdef3a6824e1 | a88aa21d-3bfb-4e70-a897-0fda9aa75da2 | 648b4b18-b19b-4ce8-8fd5-0a5e439c19f5 | 5a4a7d22-31d6-42c8-aaf8-b5163a4666d1 | aa3593c0-637a-4974-bd0b-8fe79b562462 | 60bbf03b-b926-45c1-9f5f-ea8ff06bc22c | 8f42f3e9-8231-44a2-b20a-ccc26d0f6df0 | e558fef1-7363-4fee-8102-298e3cec03a0 | 17a8c42c-864f-4125-83d7-e27fbcfa0f0f,"KB-ID: KB-8310994E
Titel: SSRS Reports: Fehler bei Ressourcenzugriff
Kategorie/Service: Web / SSRS Reports
Issue-Typ: ClientBug
Fehlercodes: 404
Problem: Der SSRS-Bericht kann nicht gefunden werden und ein '404'-Fehler wird angezeigt.
Symptome: Fehlermeldungen bei Ressourcenzugriffen | Keine Berichte öffnen können | URL-Feulner fehlschlägt
Ursache: Falsche oder fehlende URLs in den Berichtsverbindungen | Veraltet oder nicht korrekt konfigurierte Berichtsabonnements | Serverfehler bei der Ressourcenzugriffskontrolle
Lösungsschritte: Überprüfen Sie die URLs in den Berichtsverbindungen und korrigieren Sie sie, wenn nötig. | Konfigurieren Sie die Berichtsabonnements und Berechtigungen der Benutzer neu. | Überprüfen Sie die Serverfehler bei der Ressourcenzugriffskontrolle und beheben Sie sie, wenn nötig.
Validierung: Das Problem wird überprüft, indem man die Lösungsschritte umsetzt und sicherstellt, dass alle Berichte korrekt zugänglich sind."
KB-9D94E368,Proxy-Verbindungsausfall bei Azure Storage,Cloud,Azure Storage,ConnectivityIssue,ERR_PROXY_CONNECTION_FAILED,"Betriebssysteme mit Proxy-Server-Konfiguration, insbesondere Windows und Remote-Anwendungen",Verbindungsausfall bei der Kommunikation zwischen Azure Storage und dem Proxy-Server.,Fehlermeldung beim Herstellen einer Verbindung zum Azure Storage-Dienst | Verbindungsunterbrechung mit dem Proxy-Server | Timeout-Ausnahme beim Aufbau der Verbindung,Probleme mit der Konfiguration des Proxy-Servers | Fehlerhafte Netzwerkverbindung zwischen Azure Storage und Proxy-Server | Veraltete oder fehlerhafte Software auf dem Client-System,Überprüfen und anpassen der Proxy-Einstellungen | Konfigurieren des Proxyservers und Anpassung der Timeout-Einstellungen | Überprüfen und aktualisieren der Netzwerkverbindung zwischen Azure Storage und dem Proxy-Server,"Das Problem wird überprüft, indem die Verbindung zum Azure Storage-Dienst erfolgreich hergestellt werden kann.",e08d5c95-2854-4316-b061-ade32eb62492 | b7da4fbc-436e-4322-bc6c-a2af1c501bd4 | 3b554400-7591-4a01-91cb-822cd023b9cc | 06559291-0604-447e-94b7-0467d34f1118 | 3fc863af-962e-448e-8c36-2b3f995187dd,"KB-ID: KB-9D94E368
Titel: Proxy-Verbindungsausfall bei Azure Storage
Kategorie/Service: Cloud / Azure Storage
Issue-Typ: ConnectivityIssue
Fehlercodes: ERR_PROXY_CONNECTION_FAILED
Problem: Verbindungsausfall bei der Kommunikation zwischen Azure Storage und dem Proxy-Server.
Symptome: Fehlermeldung beim Herstellen einer Verbindung zum Azure Storage-Dienst | Verbindungsunterbrechung mit dem Proxy-Server | Timeout-Ausnahme beim Aufbau der Verbindung
Ursache: Probleme mit der Konfiguration des Proxy-Servers | Fehlerhafte Netzwerkverbindung zwischen Azure Storage und Proxy-Server | Veraltete oder fehlerhafte Software auf dem Client-System
Lösungsschritte: Überprüfen und anpassen der Proxy-Einstellungen | Konfigurieren des Proxyservers und Anpassung der Timeout-Einstellungen | Überprüfen und aktualisieren der Netzwerkverbindung zwischen Azure Storage und dem Proxy-Server
Validierung: Das Problem wird überprüft, indem die Verbindung zum Azure Storage-Dienst erfolgreich hergestellt werden kann."
KB-7E2C8C10,Fehler beim Herunterladen von Daten aus Azure Storage,Cloud,Azure Storage,ClientBug,0x80004005,"Windows 10, Frankfurter Site",Bei der Heruntergabe von Daten aus Azure Storage tritt ein Fehler auf und die Download-API fehlschlägt.,Fehlermeldung beim Herunterladen von Daten | Herunterlade-Operation scheitert mit Code 0x80004005 | Download-Api fehlschlägt bei Ausführung,Aktualisierung der Download-API erforderlich | Fehlende Sicherheitspatches auf dem System installiert | Konflikte mit anderen Azure-Diensten verursacht,"Download-API aktualisieren und neu starten | Sicherheitspatches auf dem System installieren | Konflikte mit anderen Azure-Diensten lösen | System-Log-Analyse durchführen, um Ursache des Problems zu ermitteln",Überprüfen der Herunterlade-Funktion nach Aktualisierung der Download-API und Sicherheitspatches.,6b874975-8941-413d-9db8-9f780e860e2c,"KB-ID: KB-7E2C8C10
Titel: Fehler beim Herunterladen von Daten aus Azure Storage
Kategorie/Service: Cloud / Azure Storage
Issue-Typ: ClientBug
Fehlercodes: 0x80004005
Problem: Bei der Heruntergabe von Daten aus Azure Storage tritt ein Fehler auf und die Download-API fehlschlägt.
Symptome: Fehlermeldung beim Herunterladen von Daten | Herunterlade-Operation scheitert mit Code 0x80004005 | Download-Api fehlschlägt bei Ausführung
Ursache: Aktualisierung der Download-API erforderlich | Fehlende Sicherheitspatches auf dem System installiert | Konflikte mit anderen Azure-Diensten verursacht
Lösungsschritte: Download-API aktualisieren und neu starten | Sicherheitspatches auf dem System installieren | Konflikte mit anderen Azure-Diensten lösen | System-Log-Analyse durchführen, um Ursache des Problems zu ermitteln
Validierung: Überprüfen der Herunterlade-Funktion nach Aktualisierung der Download-API und Sicherheitspatches."
KB-29D53C8F,Verbindungsfehler bei Office-Anwendungen aufgrund von SSL-Versionenkonflikten,Software,Office,ConnectionFailure,ERR_SSL_VERSION,"Windows Server 2016, Windows Server 2019, Windows 11",Die Office-Anwendungen können keine Verbindung zum Netz herstellen oder zu bestimmten Diensten aufgrund von SSL-Versionenkonflikten.,Fehlermeldung 'ERR_SSL_VERSION' | Verbindung fehlt oder nicht hergestellt werden kann | Anwendung kann keine Verbindung zum Backend herstellen,Konflikt zwischen der verwendeten SSL-Version und der erwarteten Version auf dem Server oder in der Anwendung | Fehlende oder unvollständige SSL-Zertifikate | Veraltetes Betriebssystem oder eine veraltete Anwendungsversion,"Überprüfen und aktualisieren Sie die SSL/TLS-Versionen auf dem Server und in der Anwendung. | Überprüfen Sie die Konfiguration des SSL-Terminserver und überlegen Sie, ob eine Aktualisierung erforderlich ist. | Aktualisieren Sie das Betriebssystem oder die Anwendungsversion, wenn diese veraltet sind. | Überprüfen Sie die SSL-Zertifikate und stellen Sie sicher, dass sie vollständig und aktuell sind.","Überprüfen Sie, ob die Verbindung hergestellt werden kann und ob die Fehlermeldung 'ERR_SSL_VERSION' auftreten lässt.",5f070aab-12e1-4234-b637-31b15ac19860 | a0d2f730-17b3-41c5-8914-7896ab4ac6a1 | 91a1d381-20fc-43cd-8f6c-9705885dc837 | 8288c8f5-0f0b-404d-b671-a4a8aceb93de | c3db04df-896e-4aaf-a5d0-412939f2277e,"KB-ID: KB-29D53C8F
Titel: Verbindungsfehler bei Office-Anwendungen aufgrund von SSL-Versionenkonflikten
Kategorie/Service: Software / Office
Issue-Typ: ConnectionFailure
Fehlercodes: ERR_SSL_VERSION
Problem: Die Office-Anwendungen können keine Verbindung zum Netz herstellen oder zu bestimmten Diensten aufgrund von SSL-Versionenkonflikten.
Symptome: Fehlermeldung 'ERR_SSL_VERSION' | Verbindung fehlt oder nicht hergestellt werden kann | Anwendung kann keine Verbindung zum Backend herstellen
Ursache: Konflikt zwischen der verwendeten SSL-Version und der erwarteten Version auf dem Server oder in der Anwendung | Fehlende oder unvollständige SSL-Zertifikate | Veraltetes Betriebssystem oder eine veraltete Anwendungsversion
Lösungsschritte: Überprüfen und aktualisieren Sie die SSL/TLS-Versionen auf dem Server und in der Anwendung. | Überprüfen Sie die Konfiguration des SSL-Terminserver und überlegen Sie, ob eine Aktualisierung erforderlich ist. | Aktualisieren Sie das Betriebssystem oder die Anwendungsversion, wenn diese veraltet sind. | Überprüfen Sie die SSL-Zertifikate und stellen Sie sicher, dass sie vollständig und aktuell sind.
Validierung: Überprüfen Sie, ob die Verbindung hergestellt werden kann und ob die Fehlermeldung 'ERR_SSL_VERSION' auftreten lässt."
KB-22760C61,Inkonsistente Ergebnisse beim Ausführen von Formeln in Office,Software,Office,ClientBug,ClientBug,"Windows 11, Windows Server 2016, Office-Applicatentyp",Inkonsistente Ergebnisse beim Ausführen von Formeln in Office.,Fehlermeldungen beim Ausführen von Formeln | Unvorhersehbare Ergebnisse bei der Verwendung komplexer Formeln | Tabellenkalkulationsmodul nicht korrekt | Office-Anwendung nicht stabil | Formel-Umgebungen nicht korrekt,Fehler im Tabellenkalkulationsmodul | Inkonsistente Ergebnisse bei der Verwendung komplexer Formeln | Defizite in der Office-Anwendung,Patch 1234 für Calc-Modus bereitstellen | Office-Anwendung aktualisieren | Tabellenkalkulationsmodul neu installieren | Formel-Umgebungen korrigieren | Office-Anwendung auf einem anderen System testen,"Überprüfen, dass das Problem wirklich gelöst ist, indem man die Formeln erneut ausführt und überprüft, ob die Ergebnisse konsistent sind.",b26ff7b9-1dfe-4171-adb1-27767104d4ae | 58e02f14-c121-4622-bd18-0b5a0638032c,"KB-ID: KB-22760C61
Titel: Inkonsistente Ergebnisse beim Ausführen von Formeln in Office
Kategorie/Service: Software / Office
Issue-Typ: ClientBug
Fehlercodes: ClientBug
Problem: Inkonsistente Ergebnisse beim Ausführen von Formeln in Office.
Symptome: Fehlermeldungen beim Ausführen von Formeln | Unvorhersehbare Ergebnisse bei der Verwendung komplexer Formeln | Tabellenkalkulationsmodul nicht korrekt | Office-Anwendung nicht stabil | Formel-Umgebungen nicht korrekt
Ursache: Fehler im Tabellenkalkulationsmodul | Inkonsistente Ergebnisse bei der Verwendung komplexer Formeln | Defizite in der Office-Anwendung
Lösungsschritte: Patch 1234 für Calc-Modus bereitstellen | Office-Anwendung aktualisieren | Tabellenkalkulationsmodul neu installieren | Formel-Umgebungen korrigieren | Office-Anwendung auf einem anderen System testen
Validierung: Überprüfen, dass das Problem wirklich gelöst ist, indem man die Formeln erneut ausführt und überprüft, ob die Ergebnisse konsistent sind."
KB-63F5865E,Load Balancer Authentication Error,Network,Load Balancer,AuthenticationError,0x80070005,"Windows Server 2016, Windows 10",Der Load Balancer akzeptierte die Authentifizierungsmethode nicht.,Timeout beim Authentifizieren von Clienten | Fehlermeldung: '0x80070005' | Client kann sich nicht mit dem Load Balancer verbinden,Schlüsseldatenfehler | Veraltetes Protokoll verwendet | Kompatibilitätsprobleme zwischen Client und Server,Überprüfen der Schlüsseldaten und Aktualisieren | Aktualisierung des Load Balancer auf neueste Version | Überprüfung der Kompatibilität zwischen Client und Server,"Nach dem Lösungsprozess wird überprüft, dass die Authentifizierungsmethode korrekt funktioniert.",15473ee8-0570-4a19-930a-bc6f000e548e | 08be0769-9cfd-4a7e-8ef9-48086f9c2416 | d85b2049-14b4-44d3-8dd3-c020e5372016,"KB-ID: KB-63F5865E
Titel: Load Balancer Authentication Error
Kategorie/Service: Network / Load Balancer
Issue-Typ: AuthenticationError
Fehlercodes: 0x80070005
Problem: Der Load Balancer akzeptierte die Authentifizierungsmethode nicht.
Symptome: Timeout beim Authentifizieren von Clienten | Fehlermeldung: '0x80070005' | Client kann sich nicht mit dem Load Balancer verbinden
Ursache: Schlüsseldatenfehler | Veraltetes Protokoll verwendet | Kompatibilitätsprobleme zwischen Client und Server
Lösungsschritte: Überprüfen der Schlüsseldaten und Aktualisieren | Aktualisierung des Load Balancer auf neueste Version | Überprüfung der Kompatibilität zwischen Client und Server
Validierung: Nach dem Lösungsprozess wird überprüft, dass die Authentifizierungsmethode korrekt funktioniert."
KB-43D6AB2C,Unzureichende Bandbreite für Load Balancer,Network,Load Balancer,ServiceUnavailable,503 ServiceUnavailable,"Windows Server 2016, Load Balancer",Unzureichende Bandbreite für den Load Balancer führt zu Serviceunverfügbarkeiten.,Fehlermeldungen wie '503 ServiceUnavailable' | Server kann aufgrund von hohen Lasten nicht erreichbar sein | Verzögerung in der Anfrageausführung,Unzureichende Bandbreite | Überlastung des Load Balancers | Fehlerhafte Konfiguration,Erhöhung der Bandbreite des Load Balancers | Optimierung des Dienstes durch Reduzierung der Lasten | Überprüfung der Konfiguration und Anpassung an Bedarf,"Das Problem wird überprüft, indem die Bandbreite des Load Balancers erhöht wird und die Serviceunverfügbarkeiten auftreten.",397c8fc8-cd68-4519-b009-c0365fa49542,"KB-ID: KB-43D6AB2C
Titel: Unzureichende Bandbreite für Load Balancer
Kategorie/Service: Network / Load Balancer
Issue-Typ: ServiceUnavailable
Fehlercodes: 503 ServiceUnavailable
Problem: Unzureichende Bandbreite für den Load Balancer führt zu Serviceunverfügbarkeiten.
Symptome: Fehlermeldungen wie '503 ServiceUnavailable' | Server kann aufgrund von hohen Lasten nicht erreichbar sein | Verzögerung in der Anfrageausführung
Ursache: Unzureichende Bandbreite | Überlastung des Load Balancers | Fehlerhafte Konfiguration
Lösungsschritte: Erhöhung der Bandbreite des Load Balancers | Optimierung des Dienstes durch Reduzierung der Lasten | Überprüfung der Konfiguration und Anpassung an Bedarf
Validierung: Das Problem wird überprüft, indem die Bandbreite des Load Balancers erhöht wird und die Serviceunverfügbarkeiten auftreten."
